ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4df0-policy_DotProd1000demergemd30cc-de_merge-gs_random-scmd_30cc-origin_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4df0-policy_DotProd1000demergemd30cc-de_merge-gs_random-scmd_30cc-origin_ratio,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4df0-policy_DotProd1000demergemd30cc-de_merge-gs_random-scmd_30cc-origin_q124,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4df0-policy_DotProd1000demergemd30cc-de_merge-gs_random-scmd_30cc-bellman_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4df0-policy_DotProd1000demergemd30cc-de_merge-gs_random-scmd_30cc-bellman_ratio
416335.9,98.82,93.64,416191.51,98.78
416335.9,98.82,93.64,416191.51,98.78
416335.9,98.82,93.64,416191.51,98.78
416335.9,98.82,93.64,416191.51,98.78
416335.9,98.82,93.64,416191.51,98.78
416335.9,98.82,93.64,416191.51,98.78
416335.9,98.82,93.64,416191.51,98.78
416335.9,98.82,93.64,416191.51,98.78
416335.9,98.82,93.64,416191.51,98.78
416335.9,98.82,93.64,416191.51,98.78
416335.9,98.82,93.64,416191.51,98.78
416181.7,98.82,93.65,416037.54,98.78
416181.7,98.82,93.65,416037.54,98.78
416181.7,98.82,93.65,416037.54,98.78
416181.7,98.82,93.65,416037.54,98.78
416181.7,98.82,93.65,416037.54,98.78
416181.7,98.82,93.65,416037.54,98.78
416181.7,98.82,93.65,416037.54,98.78
416181.7,98.82,93.65,416037.54,98.78
416181.7,98.82,93.65,416037.54,98.78
416181.7,98.82,93.65,416037.54,98.78
